==== LOOP START 2026-08-10T17:37:37+00:00 iters=1..7 min_free=35000 ====
==== Iteration 1 2026-08-10T17:37:37+00:00 ====
MSA already present for Iteration 1
Wrote ColabFold command list: /lambda/nfs/file2/jrf/AlloDesigner/allo_stepwise/generated/iteration_1_colabfold_commands.sh
[2026-08-10T23:18:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:19:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:20:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:21:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:22:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:23:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:24:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:25:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:26:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:27:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:28:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:29:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:30:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:31:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:32:53+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:33:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:34:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:35:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:36:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:37:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:38:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:39:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:40:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:41:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:42:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:43:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:44:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:45:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:46:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:47:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:48:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:49:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:50:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:51:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:52:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:53:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:54:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:55:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:56:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:57:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:58:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-10T23:59:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:00:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:01:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:02:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:03:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:04:54+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:05:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:06:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:07:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:08:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:09:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:10:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:11:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:12:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:13:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:14:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:15:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:16:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:17:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:18:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:19:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:20:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:21:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:22:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:23:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:24:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:25:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:26:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:27:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:28:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:29:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:30:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:31:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:32:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:33:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:34:55+00:00] GPU free=6769 MiB (need >= 35000)
[2026-08-11T00:35:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:36:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:37:55+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:38:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:39:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:40:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:41:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:42:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:43:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:44:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:45:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:46:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:47:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:48:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:49:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:50:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:51:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:52:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:53:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:54:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:55:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:56:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:57:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:58:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T00:59:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T01:00:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T01:01:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T01:02:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T01:03:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T01:04:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T01:05:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T01:06:56+00:00] GPU free=7355 MiB (need >= 35000)
[2026-08-11T01:07:56+00:00] GPU free=7355 MiB (need >= 35000)
